timestamp,location,vehicle_count,heavy_vehicle_count,light_vehicle_count,avg_speed,avg_speed_heavy,avg_speed_light,speed_variance,traffic_density,congestion_index,congestion_level,travel_time_minutes,weather,rainfall_mm,event,day_of_week,is_weekend,hour_of_day
17-09-2025 11:00,Whitefield,153,28,125,45.40061556,41.74312675,50.50785059,5.6,0.77,7.7,High,6.6,Clear,0,0,2,0,11
17-09-2025 12:00,Whitefield,172,27,145,52.63454446,44.22395848,45.7927557,7.4,0.86,8.6,High,5.7,Clear,0,0,2,0,12
17-09-2025 13:00,Whitefield,114,20,94,51.25097587,58.61979853,56.02977401,7,0.57,7.7,Medium,5.9,Clear,0,1,2,0,13
17-09-2025 14:00,Whitefield,162,32,130,53.06170726,46.12667292,49.85474133,9.4,0.81,8.1,High,5.7,Rainy,2.9,0,2,0,14
17-09-2025 15:00,Whitefield,158,37,121,46.01692875,43.6576383,53.94126952,7.5,0.79,9.9,High,6.5,Clear,0,1,2,0,15
17-09-2025 16:00,Whitefield,142,39,103,42.93821948,40.84998155,58.50419122,3.1,0.71,7.1,Medium,7,Clear,0,0,2,0,16
17-09-2025 17:00,Whitefield,199,47,152,45.43572294,36.96415777,51.02568966,6.1,0.99,9.9,High,6.6,Clear,0,0,2,0,17
17-09-2025 18:00,Whitefield,203,23,180,44.36184584,46.64230732,53.49724012,3.8,1.01,10,High,6.8,Clear,0,0,2,0,18
17-09-2025 19:00,Whitefield,187,42,145,37.67877965,39.08386082,46.02817066,5,0.94,9.4,High,8,Clear,0,0,2,0,19
17-09-2025 20:00,Whitefield,148,31,117,47.87831633,41.18627511,57.8525767,5.1,0.74,7.4,Medium,6.3,Clear,0,0,2,0,20
17-09-2025 21:00,Whitefield,109,31,78,42.39153601,44.81839119,60.11745235,9.6,0.55,5.5,Medium,7.1,Cloudy,0,0,2,0,21
17-09-2025 22:00,Whitefield,121,26,95,55.37378689,41.53364205,56.25790402,8.3,0.6,6,Medium,5.4,Rainy,13.7,0,2,0,22
17-09-2025 23:00,Whitefield,174,41,133,32.93571678,53.03411668,47.44643334,9.5,0.87,8.7,High,9.1,Clear,0,0,2,0,23
18-09-2025 00:00,Whitefield,139,15,124,48.57055508,42.11060888,49.95996207,9.9,0.69,6.9,Medium,6.2,Clear,0,0,3,0,0
18-09-2025 01:00,Whitefield,167,38,129,49.46408295,44.84518097,56.81867898,7.9,0.83,8.3,High,6.1,Clear,0,0,3,0,1
18-09-2025 02:00,Whitefield,110,22,88,45.84884197,43.69505809,60.48880019,5,0.55,5.5,Medium,6.5,Cloudy,0,0,3,0,2
18-09-2025 03:00,Whitefield,129,24,105,54.33561335,54.89045505,54.82264257,7.4,0.65,6.5,Medium,5.5,Rainy,13.7,0,3,0,3
18-09-2025 04:00,Whitefield,155,25,130,42.52582282,44.27814909,51.02559399,6.6,0.78,7.8,High,7.1,Clear,0,0,3,0,4
18-09-2025 05:00,Whitefield,174,47,127,42.54460265,38.23561226,57.35765926,9.7,0.87,8.7,High,7.1,Clear,0,0,3,0,5
18-09-2025 06:00,Whitefield,140,22,118,47.13458841,45.5350281,36.50742354,2.2,0.7,7,Medium,6.4,Clear,0,0,3,0,6
18-09-2025 07:00,Whitefield,222,42,180,37.40898426,46.27819488,51.28742867,3.3,1.11,10,High,8,Clear,0,0,3,0,7
18-09-2025 08:00,Whitefield,219,38,181,38.9489075,57.12714892,51.65299496,8.4,1.09,10,High,7.7,Rainy,13.6,0,3,0,8
18-09-2025 09:00,Whitefield,178,25,153,43.41580335,54.15756892,50.03201205,7.1,0.89,8.9,High,6.9,Cloudy,0,0,3,0,9
18-09-2025 10:00,Whitefield,221,30,191,32.96861922,46.74009972,45.74494573,4.8,1.1,10,High,9.1,Rainy,15.9,0,3,0,10
18-09-2025 11:00,Whitefield,137,30,107,51.51908013,41.60637445,50.58489595,4,0.69,6.9,Medium,5.8,Cloudy,0,0,3,0,11
18-09-2025 12:00,Whitefield,162,32,130,51.38214328,45.71300585,56.49362546,9.7,0.81,8.1,High,5.8,Cloudy,0,0,3,0,12
18-09-2025 13:00,Whitefield,166,19,147,42.00784263,47.3269715,54.53509604,4,0.83,8.3,High,7.1,Clear,0,0,3,0,13
18-09-2025 14:00,Whitefield,153,21,132,46.02339184,40.93613311,46.98478554,8.2,0.77,7.7,High,6.5,Rainy,9.2,0,3,0,14
18-09-2025 15:00,Whitefield,117,31,86,44.91021932,40.4400003,50.81648401,5,0.58,5.8,Medium,6.7,Clear,0,0,3,0,15
18-09-2025 16:00,Whitefield,165,31,134,44.91761216,47.49843511,44.64372001,5.3,0.82,8.2,High,6.7,Clear,0,0,3,0,16
18-09-2025 17:00,Whitefield,217,53,164,37.06697234,44.49887528,54.87975403,9.9,1.08,10,High,8.1,Clear,0,0,3,0,17
18-09-2025 18:00,Whitefield,201,29,172,48.79410614,39.03926421,47.85850064,8.5,1,10,High,6.1,Clear,0,0,3,0,18
18-09-2025 19:00,Whitefield,185,21,164,45.17906604,48.42685617,51.14076682,9.6,0.93,9.3,High,6.6,Clear,0,0,3,0,19
18-09-2025 20:00,Whitefield,129,37,92,50.15786771,35.35915905,54.49340142,3.7,0.65,6.5,Medium,6,Clear,0,0,3,0,20
18-09-2025 21:00,Whitefield,152,23,129,49.48173333,46.9610346,44.27191956,2.1,0.76,9.6,High,6.1,Clear,0,1,3,0,21
18-09-2025 22:00,Whitefield,154,27,127,48.5032465,44.82364182,55.33101587,2.6,0.77,7.7,High,6.2,Clear,0,0,3,0,22
18-09-2025 23:00,Whitefield,113,30,83,60.85894251,55.91287464,53.1773507,8.6,0.56,5.6,Medium,4.9,Clear,0,0,3,0,23
19-09-2025 00:00,Whitefield,123,17,106,42.91055618,45.39399275,58.20220886,6.5,0.61,6.1,Medium,7,Clear,0,0,4,0,0
19-09-2025 01:00,Whitefield,135,35,100,49.49481774,46.69657766,58.64480052,7.4,0.68,6.8,Medium,6.1,Clear,0,0,4,0,1
19-09-2025 02:00,Whitefield,154,29,125,45.83768033,40.90170842,56.55749011,8.4,0.77,7.7,High,6.5,Cloudy,0,0,4,0,2
19-09-2025 03:00,Whitefield,174,31,143,34.52013664,51.51052909,54.95371828,7.4,0.87,8.7,High,8.7,Rainy,8.1,0,4,0,3
19-09-2025 04:00,Whitefield,175,50,125,42.19793486,39.25238716,46.20400743,6.3,0.88,8.8,High,7.1,Cloudy,0,0,4,0,4
19-09-2025 05:00,Whitefield,146,15,131,42.8986148,47.55768207,54.03693072,5,0.73,7.3,Medium,7,Cloudy,0,0,4,0,5
19-09-2025 06:00,Whitefield,167,16,151,44.4698993,49.54330034,48.63560501,7.5,0.83,8.3,High,6.7,Rainy,16.2,0,4,0,6
19-09-2025 07:00,Whitefield,195,45,150,39.92450649,43.00978835,48.36809399,9.7,0.97,9.7,High,7.5,Rainy,6.9,0,4,0,7
19-09-2025 08:00,Whitefield,214,58,156,41.99184424,47.45502501,58.68231705,4.2,1.07,10,High,7.1,Cloudy,0,0,4,0,8
19-09-2025 09:00,Whitefield,223,61,162,43.17343218,43.03765889,48.81766723,8.1,1.11,10,High,6.9,Clear,0,0,4,0,9
19-09-2025 10:00,Whitefield,212,36,176,40.34686307,49.78447311,59.63892184,3.9,1.06,10,High,7.4,Rainy,2.1,0,4,0,10
19-09-2025 11:00,Whitefield,166,18,148,46.32233709,45.38498563,55.78563049,5,0.83,8.3,High,6.5,Clear,0,0,4,0,11
19-09-2025 12:00,Whitefield,153,43,110,48.10082349,44.50178916,55.03654506,6.9,0.77,7.7,High,6.2,Cloudy,0,0,4,0,12
19-09-2025 13:00,Whitefield,126,36,90,54.97206284,43.48398975,48.27266274,9.2,0.63,6.3,Medium,5.5,Clear,0,0,4,0,13
19-09-2025 14:00,Whitefield,170,29,141,44.01251068,44.77226053,57.07862321,6.5,0.85,8.5,High,6.8,Clear,0,0,4,0,14
19-09-2025 15:00,Whitefield,114,29,85,47.69763361,57.45890893,57.63615522,2.3,0.57,5.7,Medium,6.3,Cloudy,0,0,4,0,15
19-09-2025 16:00,Whitefield,134,20,114,48.88719804,49.89795913,57.6894003,9.5,0.67,6.7,Medium,6.1,Clear,0,0,4,0,16
19-09-2025 17:00,Whitefield,214,50,164,36.00362782,41.77804503,43.27136519,8.6,1.07,10,High,8.3,Clear,0,0,4,0,17
19-09-2025 18:00,Whitefield,211,41,170,31.75468662,46.26209025,44.11446199,9.1,1.05,10,High,9.4,Clear,0,0,4,0,18
19-09-2025 19:00,Whitefield,220,60,160,28.4241477,42.1782953,52.33240243,7.3,1.1,10,High,10.6,Clear,0,0,4,0,19
19-09-2025 20:00,Whitefield,155,40,115,41.86856086,47.28170666,54.37440839,7.7,0.78,7.8,High,7.2,Rainy,1.6,0,4,0,20
19-09-2025 21:00,Whitefield,141,26,115,53.24302526,43.73247721,63.5332778,9.2,0.7,7,Medium,5.6,Cloudy,0,0,4,0,21
19-09-2025 22:00,Whitefield,123,31,92,52.22965613,43.50653919,58.4125182,2.8,0.61,6.1,Medium,5.7,Clear,0,0,4,0,22
19-09-2025 23:00,Whitefield,172,22,150,45.69110095,48.99181607,57.10411999,8.4,0.86,8.6,High,6.6,Clear,0,0,4,0,23
20-09-2025 00:00,Whitefield,159,30,129,48.82135508,53.19927666,51.47655276,7.1,0.8,8,High,6.1,Rainy,0.3,0,5,1,0
20-09-2025 01:00,Whitefield,156,42,114,49.04352499,42.65707452,49.45926531,5,0.78,7.8,High,6.1,Clear,0,0,5,1,1
20-09-2025 02:00,Whitefield,154,19,135,37.99595436,58.78349919,59.24427958,8.3,0.77,7.7,High,7.9,Rainy,3.4,0,5,1,2
20-09-2025 03:00,Whitefield,162,33,129,45.6696998,45.83715661,63.49078851,6,0.81,8.1,High,6.6,Cloudy,0,0,5,1,3
20-09-2025 04:00,Whitefield,114,22,92,57.17268812,56.41410557,54.12775937,2.4,0.57,5.7,Medium,5.2,Rainy,18.4,0,5,1,4
20-09-2025 05:00,Whitefield,147,33,114,49.13432387,51.07902745,58.32955221,2.9,0.73,7.3,Medium,6.1,Rainy,9.5,0,5,1,5
20-09-2025 06:00,Whitefield,113,30,83,53.27499922,56.74630452,51.95798788,4.2,0.56,5.6,Medium,5.6,Cloudy,0,0,5,1,6
20-09-2025 07:00,Whitefield,219,64,155,29.4505735,43.31637183,45.27406082,3.4,1.09,10,High,10.2,Cloudy,0,0,5,1,7
20-09-2025 08:00,Whitefield,216,58,158,35.18076771,44.79734229,51.08021834,7.5,1.08,10,High,8.5,Clear,0,0,5,1,8
20-09-2025 09:00,Whitefield,194,56,138,47.09241002,51.42008867,63.22337273,4.2,0.97,9.7,High,6.4,Cloudy,0,0,5,1,9
20-09-2025 10:00,Whitefield,219,41,178,33.83398796,53.13810353,52.73035646,3.5,1.09,10,High,8.9,Clear,0,0,5,1,10
20-09-2025 11:00,Whitefield,165,25,140,40.19491464,50.5853133,58.331977,6,0.82,8.2,High,7.5,Clear,0,0,5,1,11
20-09-2025 12:00,Whitefield,152,34,118,47.58189518,49.01883982,49.58010026,9.3,0.76,7.6,High,6.3,Clear,0,0,5,1,12
20-09-2025 13:00,Whitefield,167,39,128,49.93698755,46.1312998,37.28978447,7.4,0.83,8.3,High,6,Clear,0,0,5,1,13
20-09-2025 14:00,Whitefield,143,14,129,47.53514812,51.47018463,40.56228499,9.2,0.71,7.1,Medium,6.3,Cloudy,0,0,5,1,14
20-09-2025 15:00,Whitefield,137,30,107,35.64569817,39.09241144,48.75933414,6.7,0.69,6.9,Medium,8.4,Clear,0,0,5,1,15
20-09-2025 16:00,Whitefield,121,27,94,38.86016025,47.86303737,56.27407688,2.1,0.6,6,Medium,7.7,Clear,0,0,5,1,16
20-09-2025 17:00,Whitefield,190,34,156,42.70109176,53.35994713,45.57868963,6.8,0.95,9.5,High,7,Rainy,13.2,0,5,1,17
20-09-2025 18:00,Whitefield,221,59,162,41.13229284,39.74041243,39.73152207,8.4,1.1,10,High,7.3,Cloudy,0,0,5,1,18
20-09-2025 19:00,Whitefield,207,49,158,34.0035317,37.590133,51.66778724,9.3,1.03,10,High,8.8,Clear,0,0,5,1,19
20-09-2025 20:00,Whitefield,173,44,129,38.65431391,47.7261886,50.68680384,7.5,0.86,8.6,High,7.8,Rainy,14.7,0,5,1,20
20-09-2025 21:00,Whitefield,171,48,123,36.66418459,53.25589926,51.01377593,6.8,0.85,10,High,8.2,Rainy,19.4,1,5,1,21
20-09-2025 22:00,Whitefield,125,24,101,42.86101085,49.52168418,53.68575069,2.7,0.62,6.2,Medium,7,Cloudy,0,0,5,1,22
20-09-2025 23:00,Whitefield,126,31,95,47.16009402,32.39509203,51.25049786,7.9,0.63,6.3,Medium,6.4,Cloudy,0,0,5,1,23
21-09-2025 00:00,Whitefield,133,36,97,45.86066682,51.77891283,48.75070612,6.3,0.67,6.7,Medium,6.5,Clear,0,0,6,1,0
21-09-2025 01:00,Whitefield,110,18,92,48.750568,51.56685906,48.95767988,2.7,0.55,5.5,Medium,6.2,Clear,0,0,6,1,1
21-09-2025 02:00,Whitefield,109,29,80,51.67052582,47.21086842,56.13693469,2.6,0.55,5.5,Medium,5.8,Clear,0,0,6,1,2
21-09-2025 03:00,Whitefield,143,17,126,46.72334862,51.50990777,55.93349272,6.8,0.71,7.1,Medium,6.4,Clear,0,0,6,1,3
21-09-2025 04:00,Whitefield,112,15,97,49.85575968,48.87061788,48.384541,8.2,0.56,5.6,Medium,6,Rainy,0.1,0,6,1,4
21-09-2025 05:00,Whitefield,156,24,132,35.84751219,52.18043905,55.10096136,8.9,0.78,7.8,High,8.4,Rainy,6.5,0,6,1,5
21-09-2025 06:00,Whitefield,172,17,155,46.33213553,49.44809857,49.83634698,3,0.86,8.6,High,6.5,Rainy,8.6,0,6,1,6
21-09-2025 07:00,Whitefield,222,24,198,36.75406448,57.35515344,37.39627667,6.5,1.11,10,High,8.2,Clear,0,1,6,1,7
21-09-2025 08:00,Whitefield,223,45,178,45.52959099,41.1513096,45.07631148,4,1.11,10,High,6.6,Clear,0,0,6,1,8
21-09-2025 09:00,Whitefield,206,58,148,44.24759419,38.87473458,53.55679088,3.6,1.03,10,High,6.8,Clear,0,0,6,1,9
21-09-2025 10:00,Whitefield,213,54,159,35.63897558,50.7665463,59.98733212,3.2,1.06,10,High,8.4,Clear,0,0,6,1,10
21-09-2025 11:00,Whitefield,113,24,89,52.40339245,42.59013535,45.90898341,3.9,0.56,5.6,Medium,5.7,Rainy,19.2,0,6,1,11
21-09-2025 12:00,Whitefield,177,33,144,37.49274925,45.595769,57.31691405,4.6,0.89,8.9,High,8,Cloudy,0,0,6,1,12
21-09-2025 13:00,Whitefield,131,23,108,36.77139083,52.66106168,58.60244808,4.2,0.66,6.6,Medium,8.2,Cloudy,0,0,6,1,13
21-09-2025 14:00,Whitefield,126,34,92,50.33421504,45.41437009,54.56846367,6.1,0.63,6.3,Medium,6,Clear,0,0,6,1,14
21-09-2025 15:00,Whitefield,133,27,106,51.82603988,48.50433892,60.24998585,2.1,0.67,6.7,Medium,5.8,Cloudy,0,0,6,1,15
21-09-2025 16:00,Whitefield,155,38,117,46.44402298,44.43309943,47.26939934,5.4,0.78,7.8,High,6.5,Clear,0,0,6,1,16
21-09-2025 17:00,Whitefield,185,23,162,41.2364441,40.95526217,50.32392559,4.3,0.93,9.3,High,7.3,Rainy,10.5,0,6,1,17
21-09-2025 18:00,Whitefield,227,31,196,38.14638283,50.46448949,50.05112558,7,1.14,10,High,7.9,Clear,0,0,6,1,18
21-09-2025 19:00,Whitefield,204,32,172,41.03173699,46.50588573,48.36996016,6.3,1.02,10,High,7.3,Clear,0,0,6,1,19
21-09-2025 20:00,Whitefield,158,47,111,41.82388669,43.2868763,63.29426818,7.3,0.79,7.9,High,7.2,Rainy,16.9,0,6,1,20
21-09-2025 21:00,Whitefield,145,36,109,47.98646093,48.9231637,52.64754976,6.5,0.72,7.2,Medium,6.3,Rainy,3.3,0,6,1,21
21-09-2025 22:00,Whitefield,121,35,86,42.57550895,50.31494125,67.43206531,9.4,0.6,6,Medium,7,Cloudy,0,0,6,1,22
21-09-2025 23:00,Whitefield,155,16,139,41.65560236,41.5283112,48.40871557,8.4,0.78,9.8,High,7.2,Clear,0,1,6,1,23
22-09-2025 00:00,Whitefield,164,33,131,49.91658747,49.32452688,59.76415989,6.1,0.82,8.2,High,6,Clear,0,0,0,0,0
22-09-2025 01:00,Whitefield,152,30,122,58.12781716,53.80851492,51.6553518,5.3,0.76,7.6,High,5.2,Clear,0,0,0,0,1
22-09-2025 02:00,Whitefield,115,17,98,45.62503539,49.44505601,52.46711165,2.7,0.57,5.7,Medium,6.6,Clear,0,0,0,0,2
22-09-2025 03:00,Whitefield,114,26,88,48.61617616,50.24615756,54.54179163,8.2,0.57,5.7,Medium,6.2,Clear,0,0,0,0,3
22-09-2025 04:00,Whitefield,124,21,103,55.62492789,44.11272335,49.43844367,3,0.62,6.2,Medium,5.4,Rainy,3.2,0,0,0,4
22-09-2025 05:00,Whitefield,172,20,152,42.79933821,55.18928056,48.70199262,9.3,0.86,10,High,7,Clear,0,1,0,0,5
22-09-2025 06:00,Whitefield,150,41,109,37.63295934,49.39010872,54.98258,5.8,0.75,7.5,High,8,Clear,0,0,0,0,6
22-09-2025 07:00,Whitefield,188,33,155,37.43154762,46.47542158,44.00182483,2.2,0.94,9.4,High,8,Clear,0,0,0,0,7
22-09-2025 08:00,Whitefield,182,45,137,43.88055974,42.31752809,53.49514434,8.4,0.91,9.1,High,6.8,Clear,0,0,0,0,8
22-09-2025 09:00,Whitefield,227,40,187,36.69152973,40.28280031,43.15458303,7.2,1.14,10,High,8.2,Clear,0,0,0,0,9
22-09-2025 10:00,Whitefield,209,54,155,30.60791713,42.46571427,54.36251705,3.8,1.04,10,High,9.8,Rainy,15,0,0,0,10
22-09-2025 11:00,Whitefield,140,40,100,45.68011148,44.05695054,55.33029659,4.1,0.7,7,Medium,6.6,Clear,0,0,0,0,11
22-09-2025 12:00,Whitefield,161,37,124,39.21928655,38.800019,56.47884704,4.1,0.81,10,High,7.6,Clear,0,1,0,0,12
22-09-2025 13:00,Whitefield,164,41,123,40.50392495,46.37400302,59.15440489,2.8,0.82,8.2,High,7.4,Cloudy,0,0,0,0,13
22-09-2025 14:00,Whitefield,142,34,108,48.3658784,44.82246074,56.08146633,9.7,0.71,7.1,Medium,6.2,Clear,0,0,0,0,14
22-09-2025 15:00,Whitefield,158,33,125,44.0143136,52.38774796,47.2586134,5.9,0.79,7.9,High,6.8,Clear,0,0,0,0,15
22-09-2025 16:00,Whitefield,155,41,114,50.02067697,52.60753036,48.36527467,5.1,0.78,9.8,High,6,Clear,0,1,0,0,16
22-09-2025 17:00,Whitefield,194,22,172,46.04770648,53.89342434,42.06767313,7.6,0.97,9.7,High,6.5,Rainy,13.2,0,0,0,17
22-09-2025 18:00,Whitefield,209,55,154,37.68819313,39.33924495,48.16792011,6.2,1.04,10,High,8,Cloudy,0,0,0,0,18
22-09-2025 19:00,Whitefield,211,38,173,44.30537955,39.36887486,52.37579619,3,1.05,10,High,6.8,Cloudy,0,0,0,0,19
22-09-2025 20:00,Whitefield,134,29,105,35.73543502,50.97303691,56.35479435,8,0.67,6.7,Medium,8.4,Clear,0,0,0,0,20
22-09-2025 21:00,Whitefield,150,32,118,45.02742062,53.51978509,49.37251178,2.9,0.75,7.5,High,6.7,Clear,0,0,0,0,21
22-09-2025 22:00,Whitefield,132,26,106,49.08586695,46.04983961,46.91211647,2.7,0.66,6.6,Medium,6.1,Cloudy,0,0,0,0,22
22-09-2025 23:00,Whitefield,147,15,132,50.27969505,51.09797604,54.21794303,5.6,0.73,7.3,Medium,6,Clear,0,0,0,0,23
23-09-2025 00:00,Whitefield,140,22,118,41.54803543,49.25560421,54.64773053,2.5,0.7,7,Medium,7.2,Cloudy,0,0,1,0,0
23-09-2025 01:00,Whitefield,111,24,87,52.78600857,37.68712059,56.79443904,2.2,0.56,5.6,Medium,5.7,Clear,0,0,1,0,1
23-09-2025 02:00,Whitefield,158,22,136,44.85570867,43.90744818,42.82985558,5.8,0.79,7.9,High,6.7,Cloudy,0,0,1,0,2
23-09-2025 03:00,Whitefield,157,40,117,47.1354114,52.187324,50.73193446,3.2,0.79,7.9,High,6.4,Clear,0,0,1,0,3
23-09-2025 04:00,Whitefield,136,15,121,51.94106885,56.42512197,49.80798766,6.4,0.68,8.8,Medium,5.8,Clear,0,1,1,0,4
23-09-2025 05:00,Whitefield,145,40,105,47.98693394,41.16801445,57.01136771,4.3,0.72,7.2,Medium,6.3,Rainy,15,0,1,0,5
23-09-2025 06:00,Whitefield,175,38,137,45.80849016,55.76121338,50.28765337,5.7,0.88,8.8,High,6.5,Clear,0,0,1,0,6
23-09-2025 07:00,Whitefield,218,48,170,31.73600309,42.51744479,54.18041102,4,1.09,10,High,9.5,Clear,0,0,1,0,7
23-09-2025 08:00,Whitefield,178,26,152,39.80974561,54.58417844,45.56070595,5.1,0.89,8.9,High,7.5,Clear,0,0,1,0,8
23-09-2025 09:00,Whitefield,209,43,166,41.5356977,52.94379246,47.07550846,6.1,1.04,10,High,7.2,Cloudy,0,0,1,0,9
23-09-2025 10:00,Whitefield,188,45,143,45.20219462,42.2219147,52.86119635,6.1,0.94,9.4,High,6.6,Clear,0,0,1,0,10
23-09-2025 11:00,Whitefield,133,13,120,46.26288667,47.71293383,56.43610735,5.1,0.67,6.7,Medium,6.5,Rainy,10,0,1,0,11
23-09-2025 12:00,Whitefield,140,39,101,44.55946439,36.91159494,50.92125301,4.9,0.7,7,Medium,6.7,Clear,0,0,1,0,12
23-09-2025 13:00,Whitefield,110,20,90,49.96873013,50.94379808,57.2317726,2.2,0.55,5.5,Medium,6,Rainy,1.6,0,1,0,13
23-09-2025 14:00,Whitefield,154,29,125,45.87099403,43.86096589,55.70191945,7.3,0.77,7.7,High,6.5,Cloudy,0,0,1,0,14
23-09-2025 15:00,Whitefield,127,26,101,42.97033378,50.60868355,54.57629733,4.2,0.64,6.4,Medium,7,Clear,0,0,1,0,15
23-09-2025 16:00,Whitefield,165,22,143,45.59153329,47.32549279,51.82392901,4.5,0.82,8.2,High,6.6,Clear,0,0,1,0,16
23-09-2025 17:00,Whitefield,220,62,158,38.89158479,42.15613049,48.79206111,2.5,1.1,10,High,7.7,Rainy,9.7,0,1,0,17
23-09-2025 18:00,Whitefield,214,59,155,40.88231796,37.74937348,49.00498631,2.5,1.07,10,High,7.3,Cloudy,0,0,1,0,18
23-09-2025 19:00,Whitefield,206,60,146,38.96642155,48.4957426,47.60995548,9.1,1.03,10,High,7.7,Clear,0,0,1,0,19
23-09-2025 20:00,Whitefield,135,34,101,51.91580182,47.84259936,54.1251864,2.9,0.68,6.8,Medium,5.8,Clear,0,0,1,0,20
23-09-2025 21:00,Whitefield,169,32,137,52.15198854,39.5554125,55.78910521,4,0.84,8.4,High,5.8,Cloudy,0,0,1,0,21
23-09-2025 22:00,Whitefield,125,14,111,45.39130831,55.00867899,47.6246186,5.6,0.62,6.2,Medium,6.6,Clear,0,0,1,0,22
23-09-2025 23:00,Whitefield,116,24,92,53.72094482,38.67343076,59.80528239,3.2,0.58,5.8,Medium,5.6,Clear,0,0,1,0,23
24-09-2025 00:00,Whitefield,160,17,143,36.13197784,45.87430006,47.34935415,4.3,0.8,8,High,8.3,Cloudy,0,0,2,0,0
24-09-2025 01:00,Whitefield,157,18,139,44.60770366,42.70063937,60.27752358,9.5,0.79,7.9,High,6.7,Cloudy,0,0,2,0,1
24-09-2025 02:00,Whitefield,133,38,95,53.29186913,45.6908628,64.03777593,9.9,0.67,6.7,Medium,5.6,Cloudy,0,0,2,0,2
24-09-2025 03:00,Whitefield,113,25,88,50.35689591,44.57062233,60.89359607,7.1,0.56,5.6,Medium,6,Clear,0,0,2,0,3
24-09-2025 04:00,Whitefield,175,48,127,47.232383,50.18450794,61.78898362,7.7,0.88,8.8,High,6.4,Rainy,15.7,0,2,0,4
24-09-2025 05:00,Whitefield,126,28,98,53.41212099,42.05962372,57.85417651,6.6,0.63,6.3,Medium,5.6,Cloudy,0,0,2,0,5
24-09-2025 06:00,Whitefield,167,49,118,40.9465951,48.09063238,49.14250669,7.8,0.83,8.3,High,7.3,Clear,0,0,2,0,6
24-09-2025 07:00,Whitefield,205,46,159,39.71769637,57.78922848,53.31720584,8.9,1.02,10,High,7.6,Clear,0,0,2,0,7
24-09-2025 08:00,Whitefield,185,53,132,36.54186633,47.36878201,56.01075483,7.1,0.93,9.3,High,8.2,Clear,0,0,2,0,8
24-09-2025 09:00,Whitefield,200,25,175,37.11190933,52.14947506,39.03380111,7.7,1,10,High,8.1,Cloudy,0,0,2,0,9
24-09-2025 10:00,Whitefield,199,21,178,35.65468523,42.89270895,51.15979245,8.7,0.99,9.9,High,8.4,Clear,0,0,2,0,10
24-09-2025 11:00,Whitefield,161,27,134,38.16074306,48.27375154,47.3278205,2.2,0.81,8.1,High,7.9,Cloudy,0,0,2,0,11
24-09-2025 12:00,Whitefield,117,13,104,56.94965045,46.55281091,51.64607657,4.3,0.58,5.8,Medium,5.3,Cloudy,0,0,2,0,12
24-09-2025 13:00,Whitefield,169,34,135,44.56974078,52.48751918,52.15832733,6.7,0.84,8.4,High,6.7,Clear,0,0,2,0,13
24-09-2025 14:00,Whitefield,170,26,144,46.81025049,48.7234502,51.93482557,3.5,0.85,8.5,High,6.4,Clear,0,0,2,0,14
24-09-2025 15:00,Whitefield,118,22,96,49.37633794,53.40805487,59.30028547,5.3,0.59,5.9,Medium,6.1,Cloudy,0,0,2,0,15
24-09-2025 16:00,Whitefield,154,46,108,50.80324889,51.90070948,65.30491404,4.2,0.77,7.7,High,5.9,Rainy,19.8,0,2,0,16
24-09-2025 17:00,Whitefield,183,21,162,42.65131917,45.98448225,49.34819913,6.2,0.92,9.2,High,7,Clear,0,0,2,0,17
24-09-2025 18:00,Whitefield,179,18,161,47.56841523,42.67955322,46.19814122,5.7,0.9,9,High,6.3,Clear,0,0,2,0,18
24-09-2025 19:00,Whitefield,195,51,144,38.10777019,46.36569674,57.73037363,2.3,0.97,9.7,High,7.9,Clear,0,0,2,0,19
24-09-2025 20:00,Whitefield,123,15,108,49.4377258,43.86313806,59.64911816,8.2,0.61,6.1,Medium,6.1,Cloudy,0,0,2,0,20
24-09-2025 21:00,Whitefield,162,30,132,47.98889279,46.1273904,49.17236283,9.6,0.81,8.1,High,6.3,Clear,0,0,2,0,21
24-09-2025 22:00,Whitefield,116,29,87,45.52413217,41.30223273,58.01233593,8.7,0.58,5.8,Medium,6.6,Clear,0,0,2,0,22
24-09-2025 23:00,Whitefield,164,35,129,35.92466036,49.86477845,49.40177477,7.3,0.82,8.2,High,8.4,Cloudy,0,0,2,0,23
25-09-2025 00:00,Whitefield,126,25,101,54.4400056,55.07427448,42.61117754,4.2,0.63,6.3,Medium,5.5,Clear,0,0,3,0,0
25-09-2025 01:00,Whitefield,150,34,116,37.39488821,49.19184787,49.71041107,9.5,0.75,7.5,High,8,Clear,0,0,3,0,1
25-09-2025 02:00,Whitefield,168,28,140,46.28746854,44.95864721,51.71563368,4.1,0.84,8.4,High,6.5,Cloudy,0,0,3,0,2
25-09-2025 03:00,Whitefield,135,15,120,43.36424855,52.56961459,46.0494897,2.4,0.68,6.8,Medium,6.9,Clear,0,0,3,0,3
25-09-2025 04:00,Whitefield,144,28,116,40.82199118,58.67218105,64.37146824,5.6,0.72,7.2,Medium,7.3,Clear,0,0,3,0,4
25-09-2025 05:00,Whitefield,136,33,103,48.4952814,51.41482572,62.41408367,5.3,0.68,6.8,Medium,6.2,Rainy,11.7,0,3,0,5
25-09-2025 06:00,Whitefield,132,28,104,48.33216712,51.13248032,60.65194543,5.5,0.66,6.6,Medium,6.2,Cloudy,0,0,3,0,6
